trial,timepoints,vdcc_c0,vdcc_c1,vdcc_c2,vdcc_c3,vdcc_o,ca_sum,ca
1000.0,9.357,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.358,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.359,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.36,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.361,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.362,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.363,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.364,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.365,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.366,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.367,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.368,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.369,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.370000000000001,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.371,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.372,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.373,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.374,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.375,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.376,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.377,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.378,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.379,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.38,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.381,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.382,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.383000000000001,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.384,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.385,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.386000000000001,63.0,2.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.387,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.388,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.389,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.39,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.391,62.0,3.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.392,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.393,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.394,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.395,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.396,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.397,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.398,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.399000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.4,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.401,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.402000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.403,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.404,61.0,3.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.405,61.0,3.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.406,61.0,3.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.407,61.0,3.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.408,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.409,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.41,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.411,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.412,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.413,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.414,60.0,4.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.415000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.416,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.417,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.418000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.419,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.42,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.421,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.422,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.423,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.424,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.425,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.426,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.427,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.428,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.429,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.43,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.431000000000001,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.432,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.433,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.434000000000001,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.435,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.436,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.437,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.438,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.439,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.44,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.441,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.442,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.443,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.444,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.445,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.446,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.447000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.448,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.449,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.450000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.451,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.452,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.453,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.454,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.455,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.456,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.457,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.458,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.459,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.46,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.461,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.462,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.463000000000001,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.464,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.465,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.466000000000001,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.467,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.468,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.469,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.47,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.471,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.472,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.473,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.474,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.475,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.476,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.477,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.478,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.479000000000001,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.48,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.481,53.0,12.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.482,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.483,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.484,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.485,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.486,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.487,54.0,10.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.488,54.0,10.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.489,54.0,10.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.49,55.0,9.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.491,55.0,9.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.492,55.0,9.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.493,55.0,9.0,1.0,0.0,0.0,9812.0,0.0
1000.0,9.494,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.495000000000001,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.496,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.497,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.498,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.499,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.5,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.501,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.502,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.503,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.504,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.505,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.506,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.507,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.508000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.509,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.51,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.511000000000001,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.512,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.513,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.514,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.515,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.516,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.517,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.518,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.519,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.52,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.521,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.522,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.523,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.524000000000001,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.525,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.526,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.527000000000001,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.528,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.529,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.53,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.531,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.532,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.533,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.534,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.535,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.536,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.537,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.538,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.539,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.540000000000001,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.541,54.0,11.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.542,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.543000000000001,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.544,55.0,10.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.545,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.546,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.547,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.548,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.549,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.55,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.551,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.552,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.553,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.554,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.555,56.0,9.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.556000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.557,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.558,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.559000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.56,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.561,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.562,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.563,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.564,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.565,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.566,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.567,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.568,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.569,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.57,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.571,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.572000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.573,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.574,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.575000000000001,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.576,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.577,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.578,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.579,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.58,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.581,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.582,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.583,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.584,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.585,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.586,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.587,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.588000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.589,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.59,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.591000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.592,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.593,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.594,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.595,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.596,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.597,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.598,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.599,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.6,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.601,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.602,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.603,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.604000000000001,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.605,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.606,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.607,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.608,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.609,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.61,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.611,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.612,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.613,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.614,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.615,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.616,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.617,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.618,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.619,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.620000000000001,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.621,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.622,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.623,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.624,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.625,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.626,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.627,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.628,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.629,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.63,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.631,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.632,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.633000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.634,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.635,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.636000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.637,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.638,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.639,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.64,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.641,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.642,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.643,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.644,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.645,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.646,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.647,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.648,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.649000000000001,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.65,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.651,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.652000000000001,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.653,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.654,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.655,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.656,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.657,57.0,8.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.658,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.659,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.66,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.661,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.662,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.663,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.664,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.665000000000001,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.666,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.667,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.668000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.669,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.67,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.671,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.672,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.673,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.674,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.675,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.676,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.677,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.678,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.679,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.68,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.681000000000001,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.682,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.683,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.684000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.685,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.686,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.687,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.688,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.689,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.69,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.691,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.692,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.693,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.694,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.695,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.696,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.697000000000001,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.698,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.699,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.700000000000001,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.701,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.702,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.703,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.704,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.705,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.706,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.707,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.708,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.709,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.71,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.711,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.712,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.713000000000001,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.714,61.0,4.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.715,60.0,5.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.716000000000001,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.717,58.0,7.0,0.0,0.0,0.0,9812.0,0.0
1000.0,9.718,59.0,6.0,0.0,0.0,0.0,9812.0,0.0
