trial,timepoints,h0m0,h0m1,h0m2,h1m0,h1m1,h1m2,h2m0,h2m1,h2m2,ca
1000.0,0.003489,4847.0,4282.0,951.0,4415.0,3878.0,838.0,1022.0,857.0,189.0,47.0
1000.0,0.00349,4847.0,4282.0,951.0,4414.0,3879.0,838.0,1022.0,857.0,189.0,46.0
1000.0,0.0034909999999999997,4846.0,4283.0,951.0,4414.0,3879.0,838.0,1022.0,857.0,189.0,45.0
1000.0,0.003492,4846.0,4283.0,951.0,4414.0,3879.0,838.0,1022.0,857.0,189.0,45.0
1000.0,0.003493,4848.0,4281.0,951.0,4414.0,3879.0,838.0,1022.0,857.0,189.0,47.0
1000.0,0.0034939999999999997,4848.0,4280.0,952.0,4414.0,3879.0,838.0,1022.0,857.0,189.0,46.0
1000.0,0.003495,4849.0,4281.0,951.0,4413.0,3879.0,838.0,1022.0,857.0,189.0,48.0
1000.0,0.003496,4848.0,4282.0,951.0,4413.0,3879.0,838.0,1022.0,857.0,189.0,47.0
1000.0,0.0034969999999999997,4848.0,4282.0,951.0,4414.0,3878.0,838.0,1022.0,857.0,189.0,48.0
1000.0,0.003498,4848.0,4283.0,950.0,4414.0,3878.0,838.0,1022.0,857.0,189.0,49.0
1000.0,0.003499,4848.0,4283.0,950.0,4415.0,3877.0,838.0,1022.0,857.0,189.0,50.0
1000.0,0.0034999999999999996,4848.0,4284.0,949.0,4415.0,3877.0,838.0,1022.0,857.0,189.0,51.0
1000.0,0.0035009999999999998,4848.0,4284.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.003502,4847.0,4285.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,51.0
1000.0,0.003503,4847.0,4285.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,51.0
1000.0,0.0035039999999999997,4848.0,4284.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.003505,4848.0,4284.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.003506,4848.0,4284.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.0035069999999999997,4846.0,4286.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,50.0
1000.0,0.003508,4846.0,4286.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,50.0
1000.0,0.003509,4846.0,4286.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,50.0
1000.0,0.0035099999999999997,4846.0,4286.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,50.0
1000.0,0.003511,4847.0,4285.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,51.0
1000.0,0.003512,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.0035129999999999996,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.0035139999999999998,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003515,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003516,4846.0,4286.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,48.0
1000.0,0.0035169999999999997,4847.0,4285.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003518,4847.0,4285.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003519,4847.0,4285.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.0035199999999999997,4847.0,4285.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003521,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003522,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.0035229999999999997,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.003524,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.003525,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.003526,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.0035269999999999998,4848.0,4284.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,51.0
1000.0,0.003528,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003529,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.0035299999999999997,4846.0,4286.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003531,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003532,4846.0,4286.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.0035329999999999997,4847.0,4285.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003534,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003535,4846.0,4286.0,949.0,4414.0,3877.0,839.0,1023.0,856.0,189.0,48.0
1000.0,0.0035359999999999996,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.0035369999999999998,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003538,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003539,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.0035399999999999997,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003541,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003542,4846.0,4286.0,949.0,4415.0,3876.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.0035429999999999997,4846.0,4286.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003544,4846.0,4286.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.003545,4846.0,4286.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,50.0
1000.0,0.0035459999999999997,4845.0,4287.0,949.0,4416.0,3875.0,839.0,1023.0,856.0,189.0,49.0
1000.0,0.003547,4845.0,4287.0,949.0,4415.0,3877.0,838.0,1023.0,856.0,189.0,49.0
1000.0,0.003548,4844.0,4288.0,949.0,4415.0,3878.0,837.0,1023.0,856.0,189.0,49.0
1000.0,0.0035489999999999996,4845.0,4287.0,949.0,4415.0,3878.0,837.0,1023.0,856.0,189.0,50.0
1000.0,0.0035499999999999998,4845.0,4287.0,949.0,4415.0,3878.0,837.0,1023.0,856.0,189.0,50.0
1000.0,0.003551,4845.0,4288.0,949.0,4415.0,3877.0,837.0,1023.0,856.0,189.0,51.0
1000.0,0.003552,4846.0,4287.0,949.0,4414.0,3878.0,837.0,1023.0,856.0,189.0,51.0
1000.0,0.0035529999999999997,4846.0,4286.0,950.0,4414.0,3878.0,837.0,1023.0,856.0,189.0,50.0
1000.0,0.003554,4846.0,4286.0,950.0,4414.0,3877.0,838.0,1023.0,856.0,189.0,49.0
1000.0,0.003555,4846.0,4286.0,950.0,4414.0,3877.0,838.0,1023.0,856.0,189.0,49.0
1000.0,0.0035559999999999997,4847.0,4286.0,949.0,4414.0,3877.0,838.0,1023.0,856.0,189.0,51.0
1000.0,0.003557,4847.0,4286.0,949.0,4415.0,3876.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.003558,4847.0,4286.0,949.0,4415.0,3876.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.0035589999999999997,4847.0,4286.0,949.0,4415.0,3876.0,838.0,1023.0,856.0,189.0,52.0
1000.0,0.00356,4847.0,4286.0,949.0,4416.0,3875.0,838.0,1023.0,856.0,189.0,53.0
1000.0,0.003561,4847.0,4286.0,949.0,4416.0,3874.0,839.0,1023.0,856.0,189.0,52.0
1000.0,0.0035619999999999996,4847.0,4286.0,949.0,4417.0,3873.0,839.0,1023.0,856.0,189.0,53.0
1000.0,0.0035629999999999998,4847.0,4286.0,949.0,4417.0,3874.0,838.0,1024.0,855.0,189.0,55.0
1000.0,0.003564,4847.0,4286.0,949.0,4417.0,3874.0,838.0,1024.0,855.0,189.0,55.0
1000.0,0.003565,4847.0,4286.0,949.0,4417.0,3874.0,838.0,1024.0,855.0,189.0,55.0
1000.0,0.0035659999999999997,4847.0,4286.0,949.0,4417.0,3874.0,838.0,1024.0,855.0,189.0,55.0
1000.0,0.003567,4847.0,4286.0,949.0,4416.0,3875.0,838.0,1024.0,855.0,189.0,54.0
1000.0,0.003568,4847.0,4285.0,950.0,4416.0,3875.0,838.0,1025.0,854.0,189.0,54.0
1000.0,0.0035689999999999997,4847.0,4285.0,950.0,4417.0,3874.0,838.0,1026.0,853.0,189.0,56.0
1000.0,0.00357,4847.0,4285.0,950.0,4417.0,3874.0,838.0,1026.0,853.0,189.0,56.0
1000.0,0.003571,4847.0,4285.0,950.0,4417.0,3874.0,838.0,1026.0,853.0,189.0,56.0
1000.0,0.0035719999999999997,4847.0,4285.0,950.0,4417.0,3874.0,838.0,1026.0,853.0,189.0,56.0
1000.0,0.003573,4847.0,4285.0,950.0,4417.0,3874.0,838.0,1026.0,853.0,189.0,56.0
1000.0,0.003574,4846.0,4285.0,950.0,4417.0,3875.0,838.0,1026.0,853.0,189.0,54.0
1000.0,0.003575,4846.0,4285.0,950.0,4417.0,3875.0,838.0,1026.0,853.0,189.0,54.0
1000.0,0.0035759999999999998,4847.0,4284.0,950.0,4417.0,3875.0,838.0,1026.0,853.0,189.0,55.0
1000.0,0.003577,4847.0,4283.0,950.0,4417.0,3876.0,838.0,1026.0,853.0,189.0,54.0
1000.0,0.003578,4847.0,4284.0,949.0,4417.0,3876.0,838.0,1026.0,853.0,189.0,55.0
1000.0,0.0035789999999999997,4847.0,4284.0,949.0,4417.0,3877.0,837.0,1026.0,853.0,189.0,56.0
1000.0,0.00358,4847.0,4284.0,949.0,4417.0,3877.0,837.0,1026.0,853.0,189.0,56.0
1000.0,0.003581,4847.0,4284.0,949.0,4417.0,3877.0,837.0,1026.0,853.0,189.0,56.0
1000.0,0.0035819999999999997,4847.0,4284.0,949.0,4417.0,3877.0,837.0,1026.0,853.0,189.0,56.0
1000.0,0.003583,4847.0,4284.0,948.0,4417.0,3877.0,838.0,1026.0,853.0,189.0,55.0
1000.0,0.003584,4847.0,4284.0,948.0,4417.0,3877.0,838.0,1026.0,853.0,189.0,55.0
1000.0,0.0035849999999999996,4846.0,4284.0,948.0,4417.0,3878.0,838.0,1026.0,853.0,189.0,53.0
1000.0,0.0035859999999999998,4846.0,4284.0,948.0,4417.0,3878.0,838.0,1026.0,853.0,189.0,53.0
1000.0,0.003587,4846.0,4284.0,948.0,4417.0,3878.0,838.0,1027.0,852.0,189.0,54.0
1000.0,0.003588,4844.0,4286.0,948.0,4417.0,3878.0,838.0,1027.0,852.0,189.0,52.0
1000.0,0.0035889999999999997,4844.0,4286.0,948.0,4417.0,3878.0,838.0,1027.0,852.0,189.0,52.0
1000.0,0.00359,4844.0,4286.0,948.0,4417.0,3878.0,838.0,1027.0,852.0,189.0,52.0
1000.0,0.003591,4844.0,4286.0,948.0,4417.0,3877.0,838.0,1027.0,853.0,189.0,51.0
1000.0,0.0035919999999999997,4844.0,4286.0,948.0,4417.0,3877.0,838.0,1027.0,853.0,189.0,51.0
1000.0,0.003593,4844.0,4286.0,948.0,4417.0,3877.0,838.0,1027.0,853.0,189.0,51.0
1000.0,0.003594,4844.0,4286.0,948.0,4418.0,3876.0,838.0,1027.0,853.0,189.0,52.0
1000.0,0.0035949999999999997,4844.0,4286.0,948.0,4418.0,3876.0,838.0,1027.0,853.0,189.0,52.0
1000.0,0.003596,4844.0,4286.0,948.0,4418.0,3876.0,838.0,1027.0,853.0,189.0,52.0
1000.0,0.003597,4844.0,4286.0,948.0,4418.0,3875.0,839.0,1027.0,853.0,189.0,51.0
1000.0,0.0035979999999999996,4844.0,4286.0,948.0,4418.0,3875.0,839.0,1027.0,853.0,189.0,51.0
1000.0,0.0035989999999999998,4844.0,4286.0,948.0,4418.0,3875.0,839.0,1027.0,853.0,189.0,51.0
1000.0,0.0036,4844.0,4286.0,948.0,4418.0,3875.0,839.0,1027.0,853.0,189.0,51.0
1000.0,0.003601,4844.0,4285.0,948.0,4418.0,3876.0,839.0,1027.0,853.0,189.0,50.0
1000.0,0.0036019999999999997,4844.0,4285.0,948.0,4419.0,3875.0,839.0,1027.0,853.0,189.0,51.0
1000.0,0.003603,4844.0,4285.0,948.0,4420.0,3874.0,839.0,1027.0,853.0,189.0,52.0
1000.0,0.003604,4845.0,4284.0,948.0,4420.0,3874.0,839.0,1027.0,853.0,189.0,53.0
1000.0,0.0036049999999999997,4844.0,4285.0,948.0,4421.0,3873.0,839.0,1027.0,853.0,189.0,53.0
1000.0,0.003606,4844.0,4285.0,948.0,4421.0,3873.0,839.0,1027.0,853.0,189.0,53.0
1000.0,0.003607,4843.0,4286.0,948.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,51.0
1000.0,0.0036079999999999997,4843.0,4286.0,948.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,51.0
1000.0,0.003609,4843.0,4286.0,948.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,51.0
1000.0,0.00361,4842.0,4287.0,948.0,4422.0,3872.0,839.0,1026.0,854.0,189.0,51.0
1000.0,0.0036109999999999996,4842.0,4287.0,948.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,50.0
1000.0,0.0036119999999999998,4841.0,4288.0,948.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,49.0
1000.0,0.003613,4841.0,4289.0,947.0,4421.0,3874.0,838.0,1026.0,854.0,189.0,51.0
1000.0,0.003614,4841.0,4289.0,947.0,4421.0,3874.0,838.0,1026.0,854.0,189.0,51.0
1000.0,0.0036149999999999997,4842.0,4288.0,947.0,4421.0,3874.0,838.0,1026.0,854.0,189.0,52.0
1000.0,0.003616,4842.0,4288.0,947.0,4420.0,3875.0,838.0,1026.0,854.0,189.0,51.0
1000.0,0.003617,4842.0,4288.0,947.0,4421.0,3874.0,838.0,1026.0,854.0,189.0,52.0
1000.0,0.0036179999999999997,4841.0,4289.0,947.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,50.0
1000.0,0.003619,4841.0,4289.0,947.0,4421.0,3873.0,839.0,1026.0,854.0,189.0,50.0
1000.0,0.00362,4842.0,4288.0,947.0,4421.0,3873.0,839.0,1026.0,853.0,190.0,50.0
1000.0,0.0036209999999999997,4842.0,4288.0,947.0,4422.0,3872.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.003622,4842.0,4288.0,947.0,4422.0,3872.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.003623,4841.0,4289.0,947.0,4422.0,3872.0,839.0,1026.0,854.0,189.0,51.0
1000.0,0.003624,4842.0,4288.0,947.0,4423.0,3871.0,839.0,1026.0,854.0,189.0,53.0
1000.0,0.0036249999999999998,4842.0,4288.0,947.0,4423.0,3871.0,839.0,1026.0,854.0,189.0,53.0
1000.0,0.003626,4842.0,4288.0,947.0,4423.0,3871.0,839.0,1026.0,854.0,189.0,53.0
1000.0,0.003627,4841.0,4289.0,947.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,53.0
1000.0,0.0036279999999999997,4840.0,4290.0,947.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.003629,4840.0,4290.0,947.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.00363,4840.0,4290.0,947.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.0036309999999999997,4840.0,4290.0,947.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.003632,4840.0,4290.0,947.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,51.0
1000.0,0.003633,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.0036339999999999996,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.0036349999999999998,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.003636,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.003637,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.0036379999999999997,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.003639,4840.0,4291.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,52.0
1000.0,0.00364,4839.0,4292.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,51.0
1000.0,0.0036409999999999997,4839.0,4292.0,946.0,4424.0,3870.0,839.0,1026.0,854.0,189.0,52.0
1000.0,0.003642,4837.0,4294.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,49.0
1000.0,0.003643,4837.0,4294.0,946.0,4424.0,3869.0,840.0,1026.0,854.0,189.0,49.0
1000.0,0.0036439999999999997,4837.0,4294.0,946.0,4424.0,3869.0,840.0,1025.0,855.0,189.0,48.0
1000.0,0.003645,4837.0,4294.0,946.0,4425.0,3868.0,840.0,1025.0,855.0,189.0,49.0
1000.0,0.003646,4838.0,4293.0,946.0,4425.0,3868.0,840.0,1025.0,855.0,189.0,50.0
1000.0,0.0036469999999999996,4838.0,4293.0,946.0,4425.0,3868.0,840.0,1025.0,855.0,189.0,50.0
1000.0,0.0036479999999999998,4838.0,4293.0,946.0,4425.0,3869.0,839.0,1025.0,855.0,189.0,51.0
1000.0,0.003649,4838.0,4293.0,946.0,4425.0,3870.0,838.0,1025.0,855.0,189.0,52.0
1000.0,0.00365,4838.0,4293.0,946.0,4424.0,3870.0,838.0,1026.0,855.0,189.0,51.0
1000.0,0.0036509999999999997,4837.0,4294.0,946.0,4424.0,3870.0,838.0,1026.0,855.0,189.0,50.0
1000.0,0.003652,4837.0,4294.0,946.0,4423.0,3871.0,838.0,1026.0,855.0,189.0,49.0
1000.0,0.003653,4837.0,4294.0,946.0,4423.0,3872.0,837.0,1026.0,855.0,189.0,50.0
1000.0,0.0036539999999999997,4837.0,4294.0,946.0,4423.0,3872.0,837.0,1026.0,855.0,189.0,50.0
1000.0,0.003655,4837.0,4294.0,946.0,4424.0,3871.0,837.0,1026.0,855.0,189.0,51.0
1000.0,0.003656,4837.0,4294.0,946.0,4424.0,3871.0,837.0,1026.0,855.0,189.0,51.0
1000.0,0.0036569999999999997,4837.0,4294.0,947.0,4424.0,3871.0,836.0,1026.0,855.0,189.0,52.0
1000.0,0.003658,4837.0,4294.0,947.0,4424.0,3871.0,836.0,1026.0,855.0,189.0,52.0
1000.0,0.003659,4837.0,4293.0,948.0,4424.0,3871.0,836.0,1026.0,855.0,189.0,51.0
1000.0,0.0036599999999999996,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.0036609999999999998,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.003662,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.003663,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.0036639999999999997,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.003665,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1026.0,855.0,189.0,52.0
1000.0,0.003666,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1025.0,856.0,189.0,51.0
1000.0,0.0036669999999999997,4837.0,4293.0,949.0,4424.0,3871.0,835.0,1025.0,856.0,189.0,51.0
1000.0,0.003668,4839.0,4291.0,949.0,4424.0,3871.0,835.0,1025.0,856.0,189.0,53.0
1000.0,0.003669,4839.0,4291.0,949.0,4424.0,3871.0,835.0,1025.0,856.0,189.0,53.0
1000.0,0.0036699999999999997,4839.0,4289.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,51.0
1000.0,0.003671,4839.0,4289.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,51.0
1000.0,0.003672,4839.0,4289.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,51.0
1000.0,0.003673,4839.0,4289.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,51.0
1000.0,0.0036739999999999997,4838.0,4290.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,50.0
1000.0,0.003675,4838.0,4290.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,50.0
1000.0,0.003676,4838.0,4290.0,949.0,4423.0,3875.0,834.0,1025.0,856.0,189.0,50.0
1000.0,0.0036769999999999997,4838.0,4289.0,950.0,4424.0,3874.0,834.0,1025.0,856.0,189.0,50.0
1000.0,0.003678,4839.0,4288.0,950.0,4424.0,3874.0,834.0,1025.0,856.0,189.0,51.0
1000.0,0.003679,4839.0,4288.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,52.0
1000.0,0.0036799999999999997,4839.0,4288.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,52.0
1000.0,0.003681,4838.0,4289.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,51.0
1000.0,0.003682,4838.0,4289.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,51.0
1000.0,0.0036829999999999996,4838.0,4289.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,51.0
1000.0,0.0036839999999999998,4838.0,4289.0,950.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,51.0
1000.0,0.003685,4838.0,4290.0,949.0,4424.0,3875.0,833.0,1025.0,856.0,189.0,52.0
1000.0,0.003686,4838.0,4290.0,949.0,4424.0,3873.0,835.0,1025.0,856.0,189.0,50.0
1000.0,0.0036869999999999997,4838.0,4290.0,949.0,4425.0,3872.0,835.0,1025.0,856.0,189.0,51.0
1000.0,0.003688,4838.0,4290.0,949.0,4426.0,3871.0,835.0,1025.0,856.0,189.0,52.0
1000.0,0.003689,4838.0,4290.0,949.0,4428.0,3869.0,835.0,1025.0,856.0,189.0,54.0
1000.0,0.0036899999999999997,4838.0,4290.0,949.0,4428.0,3869.0,835.0,1025.0,856.0,189.0,54.0
1000.0,0.003691,4838.0,4290.0,949.0,4428.0,3869.0,835.0,1025.0,856.0,189.0,54.0
1000.0,0.003692,4838.0,4290.0,949.0,4428.0,3869.0,835.0,1025.0,856.0,189.0,54.0
1000.0,0.0036929999999999997,4838.0,4290.0,949.0,4428.0,3869.0,835.0,1025.0,856.0,189.0,54.0
1000.0,0.003694,4838.0,4289.0,950.0,4428.0,3869.0,835.0,1025.0,857.0,188.0,54.0
1000.0,0.003695,4838.0,4289.0,950.0,4428.0,3869.0,835.0,1025.0,857.0,188.0,54.0
1000.0,0.0036959999999999996,4838.0,4289.0,950.0,4428.0,3869.0,835.0,1025.0,857.0,188.0,54.0
1000.0,0.0036969999999999998,4838.0,4289.0,950.0,4428.0,3869.0,835.0,1025.0,857.0,188.0,54.0
1000.0,0.003698,4840.0,4286.0,950.0,4427.0,3871.0,835.0,1025.0,857.0,188.0,54.0
1000.0,0.003699,4840.0,4286.0,950.0,4427.0,3871.0,835.0,1024.0,858.0,188.0,53.0
1000.0,0.0036999999999999997,4840.0,4285.0,951.0,4427.0,3871.0,835.0,1024.0,858.0,188.0,52.0
1000.0,0.003701,4840.0,4285.0,951.0,4427.0,3871.0,835.0,1024.0,858.0,188.0,52.0
1000.0,0.003702,4840.0,4285.0,951.0,4427.0,3871.0,835.0,1024.0,858.0,188.0,52.0
1000.0,0.0037029999999999997,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003704,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003705,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.0037059999999999997,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003707,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003708,4840.0,4285.0,951.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.0037089999999999996,4840.0,4284.0,952.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,51.0
1000.0,0.0037099999999999998,4841.0,4283.0,952.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003711,4841.0,4283.0,952.0,4428.0,3871.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.003712,4842.0,4282.0,952.0,4428.0,3871.0,834.0,1024.0,858.0,188.0,55.0
1000.0,0.0037129999999999997,4842.0,4282.0,952.0,4428.0,3871.0,834.0,1024.0,858.0,188.0,55.0
1000.0,0.003714,4842.0,4282.0,952.0,4428.0,3871.0,834.0,1024.0,858.0,188.0,55.0
1000.0,0.003715,4842.0,4282.0,952.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.0037159999999999997,4843.0,4281.0,952.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,55.0
1000.0,0.003717,4843.0,4280.0,953.0,4427.0,3872.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.003718,4842.0,4281.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,52.0
1000.0,0.0037189999999999996,4843.0,4280.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.0037199999999999998,4844.0,4279.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.003721,4844.0,4279.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.003722,4844.0,4279.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,54.0
1000.0,0.0037229999999999997,4843.0,4280.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003724,4843.0,4280.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003725,4843.0,4280.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.0037259999999999997,4843.0,4280.0,953.0,4426.0,3873.0,834.0,1024.0,858.0,188.0,53.0
1000.0,0.003727,4843.0,4280.0,953.0,4426.0,3874.0,833.0,1024.0,858.0,188.0,54.0
1000.0,0.003728,4842.0,4281.0,953.0,4426.0,3874.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.0037289999999999997,4841.0,4282.0,953.0,4426.0,3874.0,833.0,1024.0,858.0,188.0,52.0
1000.0,0.00373,4842.0,4283.0,952.0,4425.0,3874.0,833.0,1024.0,858.0,188.0,54.0
1000.0,0.003731,4842.0,4283.0,952.0,4424.0,3875.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.0037319999999999996,4842.0,4283.0,952.0,4424.0,3875.0,833.0,1024.0,858.0,188.0,53.0
1000.0,0.0037329999999999998,4842.0,4283.0,952.0,4423.0,3876.0,833.0,1024.0,858.0,188.0,52.0
